"","STU_ID","X1PAR1EDU","X1PAR2EDU","X1MTHID","X2MTHID"
"5292",15673,2,-7,-1.73,-0.37
"5293",15674,3,3,0.6,1.82
"5294",15675,-8,-8,0,-8
"5295",15676,1,1,-8,0.7
"5296",15677,3,-7,0,-0.42
"5297",15678,2,2,1.76,0.7
"5298",15679,5,4,0.03,0.7
"5299",15680,2,-7,1.76,0.16
"5300",15681,2,2,-0.57,-9
"5301",15682,2,2,1.16,-0.42
"5302",15683,4,3,-0.57,-0.37
"5303",15684,2,2,-1.16,0.66
"5304",15685,2,2,1.19,0.16
"5305",15686,-8,-8,1.76,1.28
"5306",15687,-8,-8,0.6,-0.42
"5307",15688,3,2,0.6,0.7
"5308",15689,5,-7,-0.57,-0.42
"5309",15690,4,4,0.6,0.16
"5310",15691,2,2,0.6,0.7
"5311",15692,5,4,0.6,-0.42
"5312",15693,2,2,0.6,-0.42
"5313",15694,-8,-8,0.6,0.7
"5314",15695,-8,-8,0.03,-8
"5315",15697,4,-7,0.6,-8
"5316",15698,-8,-8,0.6,0.16
"5317",15699,3,2,-0.57,-8
"5318",15700,-8,-8,-8,0.16
"5319",15701,2,2,0.56,-8
"5320",15702,4,-7,1.76,1.82
"5321",15703,2,-7,1.76,0.7
"5322",15704,3,3,1.76,0.7
"5323",15705,4,2,0,-0.42
"5324",15706,5,7,-0.57,-0.42
"5325",15707,3,2,0.6,0.16
"5326",15708,-8,-8,-1.13,-0.42
"5327",15710,4,2,-0.57,-1.54
"5328",15711,3,-7,-0.6,-1
"5329",15712,4,4,-0.57,-0.42
"5330",15713,2,2,-0.57,-0.42
"5331",15714,-8,-8,-1.73,-1.54
"5332",15715,-8,-8,1.76,0.7
"5333",15716,2,2,-0.6,1.28
"5334",15717,-8,-8,0.6,0.7
"5335",15718,2,2,-1.73,-9
"5336",15719,5,3,0.6,1.82
"5337",15720,2,-7,-0.57,-0.37
"5338",15721,4,2,0,-8
"5339",15722,1,-7,0.6,0.7
"5340",15723,2,3,0.6,-9
"5341",15724,-8,-8,-0.53,-0.96
"5342",15725,-8,-8,0.6,0.7
"5343",15726,-8,-8,-8,-1
"5344",15727,-8,-8,0.6,-0.42
"5345",15728,2,2,0.6,1.24
"5346",15729,-8,-8,0.6,0.16
"5347",15730,3,-7,0.03,0.7
"5348",15731,5,5,0.6,0.7
"5349",15732,2,-7,1.76,0.7
"5350",15733,2,2,1.76,1.24
"5351",15734,3,-7,0.6,-8
"5352",15735,4,4,0,1.24
"5353",15736,3,2,0.03,0.7
"5354",15737,2,-7,-1.73,-1.54
"5355",15738,-8,-8,-8,0.7
"5356",15739,2,2,1.76,-8
"5357",15740,2,2,1.16,0.7
"5358",15741,5,5,0.6,0.16
"5359",15742,-8,-8,-8,0.7
"5360",15743,1,1,0.6,0.16
"5361",15744,-8,-8,0.6,0.7
"5362",15745,2,-7,-1.73,-8
"5363",15746,-8,-8,-0.57,-1.54
"5364",15747,4,-7,1.76,0.7
"5365",15748,5,5,1.76,1.82
"5366",15749,3,-7,-8,-0.42
"5367",15750,2,1,-0.57,-0.42
"5368",15751,5,2,0.6,-1.54
"5369",15753,2,1,-1.16,-8
"5370",15754,-8,-8,0.6,0.7
"5371",15755,2,3,0.6,1.24
"5372",15756,1,1,-1.73,-9
"5373",15757,-8,-8,-8,0.16
"5374",15758,3,2,0.6,-8
"5375",15759,2,2,-0.53,-8
"5376",15761,-8,-8,-8,-1.54
"5377",15762,5,-7,-0.57,-1.54
"5378",15763,2,3,0.6,0.16
"5379",15764,2,4,-0.57,-0.96
"5380",15766,3,2,-1.13,-0.42
"5381",15767,4,2,-0.57,0.12
"5382",15768,4,4,-0.57,-1.54
"5383",15769,4,4,-1.73,-1.54
"5384",15771,2,1,0.6,0.12
"5385",15772,3,4,1.76,1.24
"5386",15773,-8,-8,-1.73,-8
"5387",15774,-8,-8,0,-0.42
"5388",15775,2,2,0.6,-9
"5389",15776,3,-7,-1.73,-1.54
"5390",15777,-8,-8,-0.57,-0.96
"5391",15778,2,-7,0.6,1.82
"5392",15779,2,3,1.76,1.82
"5393",15780,2,2,-1.73,-1.54
"5394",15782,4,2,0.6,0.16
"5395",15783,2,-7,0.6,0.7
"5396",15784,-8,-8,-0.57,-1.54
"5397",15785,5,7,-1.73,-0.42
"5398",15786,2,2,0.03,-1.54
"5399",15787,2,2,1.16,0.16
"5400",15789,-8,-8,-1.73,-0.42
"5401",15790,2,2,-1.73,-1.54
"5402",15791,-8,-8,-8,-8
"5403",15792,-8,-8,1.76,0.75
"5404",15793,3,2,0.6,0.7
"5405",15794,3,1,0.6,0.7
"5406",15795,-8,-8,1.76,0.7
"5407",15796,2,1,-1.13,-0.42
"5408",15797,2,-7,0.6,0.16
"5409",15798,-8,-8,0.6,-1.54
"5410",15799,2,-7,-0.03,-8
"5411",15800,-8,-8,0.56,1.24
"5412",15801,4,2,0.6,-1.54
"5413",15802,3,2,0.6,0.7
"5414",15803,-8,-8,-0.57,-8
"5415",15804,-8,-8,-1.73,-0.42
"5416",15805,-8,-8,0.63,1.82
"5417",15806,-8,-8,0.6,0.16
"5418",15807,-8,-8,-1.13,-0.42
"5419",15808,2,5,0,0.7
"5420",15809,-8,-8,0.6,0.12
"5421",15811,1,-7,0,1.82
"5422",15812,-8,-8,-8,0.7
"5423",15813,-8,-8,-1.73,-1.54
"5424",15814,5,3,-0.57,0.7
"5425",15815,1,4,-0.57,1.28
"5426",15816,2,2,0,0.12
"5427",15817,2,2,0.6,-0.42
"5428",15818,4,4,-0.57,0.12
"5429",15819,4,-7,0.03,0.16
"5430",15820,4,7,-0.57,-1
"5431",15821,-8,-8,-0.57,-1.54
"5432",15822,-8,-8,-0.57,-1.54
"5433",15823,5,2,-1.73,-1.54
"5434",15824,-8,-8,-8,-1.54
"5435",15825,2,-7,-1.13,-8
"5436",15826,-8,-8,-0.57,-1.54
"5437",15827,-8,-8,-1.73,-8
"5438",15828,-8,-8,-8,-1.54
"5439",15829,1,-7,0,-0.42
"5440",15830,-8,-8,-1.73,-0.42
"5441",15831,-8,-8,-8,-8
"5442",15832,3,2,0.6,-8
"5443",15833,5,3,-0.57,-8
"5444",15834,3,-7,0,0.12
"5445",15835,3,2,-1.13,-8
"5446",15836,3,4,-0.6,-1.54
"5447",15838,4,5,1.76,1.82
"5448",15840,2,3,0.6,-0.42
"5449",15841,-8,-8,0.03,-8
"5450",15842,3,3,-0.57,-0.42
"5451",15843,5,7,1.76,1.82
"5452",15844,2,-7,0.6,-8
"5453",15845,1,4,0.6,-8
"5454",15846,4,-7,1.16,-0.42
"5455",15847,-8,-8,-0.57,-8
"5456",15848,3,4,1.16,0.7
"5457",15849,4,5,-8,0.66
"5458",15850,2,2,0.6,1.24
"5459",15851,-8,-8,-1.16,-0.42
"5460",15852,-8,-8,-8,1.28
"5461",15853,-8,-8,-1.73,-0.96
"5462",15854,4,-7,-9,-0.42
"5463",15855,2,3,1.16,0.7
"5464",15857,5,4,0.6,-9
"5465",15858,4,2,-0.53,-8
"5466",15859,-8,-8,-8,-0.42
"5467",15860,-8,-8,0.6,0.7
"5468",15861,1,2,0,-0.42
"5469",15862,-8,-8,-1.73,0.12
"5470",15863,2,4,0.03,-1.54
"5471",15864,2,-7,-1.16,0.7
"5472",15865,-8,-8,-1.13,-1.54
"5473",15866,4,2,-0.57,-1.54
"5474",15867,-8,-8,-1.73,-1.54
"5475",15869,3,4,0.6,0.7
"5476",15870,3,1,-1.13,0.7
"5477",15871,1,-7,-1.13,0.16
"5478",15872,-8,-8,0.6,-8
"5479",15874,2,2,-0.57,-1.54
"5480",15875,2,2,-1.13,-1.54
"5481",15876,2,2,0.03,-0.96
"5482",15877,2,2,0.6,0.7
"5483",15878,7,5,1.76,1.82
"5484",15879,-8,-8,0.6,-8
"5485",15880,4,2,-1.13,0.16
"5486",15882,2,1,0.6,0.12
"5487",15883,4,4,-0.57,1.24
"5488",15884,4,7,0.6,0.7
"5489",15885,2,1,-8,-0.42
"5490",15886,2,2,0.03,0.7
"5491",15887,2,2,0.6,-0.42
"5492",15888,-8,-8,-8,0.7
"5493",15889,2,2,0.63,-0.37
"5494",15890,2,1,0,0.12
"5495",15891,3,4,-0.57,-0.42
"5496",15892,-8,-8,-1.73,-8
"5497",15893,-8,-8,-1.13,-1.54
"5498",15894,4,2,0.6,-0.42
"5499",15895,4,2,0,-1.54
"5500",15896,-8,-8,-0.57,-0.42
"5501",15897,-8,-8,-0.57,-0.42
"5502",15898,2,-7,-8,1.28
"5503",15899,1,-7,-0.53,-0.96
"5504",15900,-8,-8,-0.57,-1.54
"5505",15901,-8,-8,-8,0.7
"5506",15902,-8,-8,-8,-8
"5507",15903,-8,-8,1.76,-1.54
"5508",15904,4,-7,0.6,-0.42
"5509",15905,2,1,-1.73,-8
"5510",15906,2,1,-1.73,-1.54
"5511",15907,2,-7,-1.73,-0.42
"5512",15908,2,1,-0.57,-1.54
"5513",15910,2,2,0.6,0.7
"5514",15911,2,-7,1.76,-8
"5515",15912,1,2,-0.57,-1.54
"5516",15913,2,2,0.6,0.7
"5517",15914,-8,-8,0,0.7
"5518",15915,2,2,0.6,-1.54
"5519",15916,-8,-8,-8,0.12
"5520",15917,2,-7,-1.73,1.82
"5521",15918,-8,-8,-1.16,0.7
"5522",15919,2,2,-1.73,-1.54
"5523",15920,5,4,0.6,1.24
"5524",15921,2,3,0.6,1.24
"5525",15922,2,2,-0.57,0.16
"5526",15923,2,-7,0.6,0.7
"5527",15924,-8,-8,-1.73,-8
"5528",15925,-8,-8,-0.57,-1
"5529",15926,2,2,0,-1.54
"5530",15927,-8,-8,-1.13,-0.96
"5531",15928,-8,-8,-8,-0.42
"5532",15929,2,-7,-0.6,-0.42
"5533",15930,-8,-8,0.6,-8
"5534",15931,2,2,-9,-1.54
"5535",15932,-8,-8,0.03,-8
"5536",15934,2,-7,1.16,1.24
"5537",15935,2,4,0,0.12
"5538",15936,2,2,0,1.82
"5539",15937,2,4,1.19,1.28
"5540",15938,4,5,0.6,0.12
"5541",15939,2,2,-1.13,-0.42
"5542",15940,-8,-8,1.76,1.82
"5543",15941,1,-7,0,0.7
"5544",15942,5,7,0.03,1.82
"5545",15943,4,-7,1.16,0.7
"5546",15944,-8,-8,-8,-0.42
"5547",15945,2,2,0,-0.42
"5548",15946,4,7,0.6,0.7
"5549",15947,4,3,0.6,0.7
"5550",15948,2,2,-0.53,-0.96
"5551",15949,2,3,-1.73,-1.54
"5552",15951,4,4,0,0.12
"5553",15952,1,2,-1.73,-1.54
"5554",15953,2,2,0.6,1.24
"5555",15954,3,2,0,-0.42
"5556",15955,2,-7,-0.57,-0.42
"5557",15956,4,7,1.19,1.82
"5558",15957,4,3,0.6,-1.54
"5559",15958,4,4,0.6,0.7
"5560",15959,2,-7,0.6,1.28
"5561",15960,3,2,0.03,-0.42
"5562",15961,-8,-8,0.6,-8
"5563",15962,2,2,1.19,0.12
"5564",15963,5,-7,0,0.16
"5565",15964,1,1,0.6,0.7
"5566",15965,3,4,0,-1.54
"5567",15966,1,1,0,-0.42
"5568",15967,-8,-8,-8,-1.54
"5569",15968,-8,-8,-1.73,-0.42
"5570",15969,2,2,0.6,-1.54
"5571",15970,3,-7,1.76,0.12
"5572",15971,2,4,1.19,1.24
"5573",15972,5,-7,0.6,0.7
"5574",15973,3,-7,0.6,-0.42
"5575",15974,3,2,-1.73,-0.42
"5576",15975,-8,-8,0,-0.42
"5577",15976,-8,-8,-8,-9
"5578",15977,3,1,-1.13,-1.54
"5579",15978,-8,-8,-8,-0.42
"5580",15979,-8,-8,0.6,0.7
"5581",15980,5,5,0.03,-0.42
"5582",15981,2,1,1.76,1.82
"5583",15982,4,2,0.6,0.7
"5584",15983,1,1,0.6,1.82
"5585",15984,4,5,1.76,-9
"5586",15985,-8,-8,-1.16,-1.54
"5587",15986,-8,-8,-0.57,0.7
"5588",15987,4,4,-0.57,0.16
"5589",15988,2,3,0,-0.42
"5590",15989,-8,-8,1.76,0.7
"5591",15990,2,3,0,-1.54
"5592",15991,2,2,0.6,-1.54
"5593",15992,3,3,0.6,0.75
"5594",15993,2,2,0,0.7
"5595",15994,2,-7,0,0.7
"5596",15995,4,2,0,0.7
"5597",15996,-8,-8,0.6,0.7
"5598",15997,4,2,-1.73,-1.54
"5599",15998,2,-7,1.76,0.16
"5600",15999,-8,-8,-8,-0.42
"5601",16000,5,4,-8,-0.42
"5602",16001,4,4,1.16,-0.42
"5603",16002,-8,-8,-8,1.82
"5604",16003,1,1,0.03,0.16
"5605",16004,-8,-8,-0.57,-1.54
"5606",16005,-8,-8,0.63,0.7
"5607",16006,-8,-8,-0.57,-0.42
"5608",16007,2,2,-1.73,-1.54
"5609",16008,2,3,0.03,-1.54
"5610",16009,2,2,0.6,0.7
"5611",16011,-8,-8,0.03,-0.42
"5612",16012,-8,-8,-0.57,-8
"5613",16013,3,2,-1.13,-1.54
"5614",16014,3,-7,1.16,-8
"5615",16016,-8,-8,-1.73,-8
"5616",16017,-8,-8,-8,0.7
"5617",16018,-8,-8,-0.57,-0.42
"5618",16019,-8,-8,-8,-0.42
"5619",16020,2,-7,0.6,0.7
"5620",16021,5,4,-0.57,0.12
"5621",16022,5,4,-1.16,0.16
"5622",16023,2,1,-0.57,0.12
"5623",16024,-8,-8,-1.73,-1.54
"5624",16026,-8,-8,-8,0.12
"5625",16027,2,-7,0,-0.42
"5626",16028,-8,-8,-8,1.82
"5627",16029,2,2,-0.57,-1.54
"5628",16030,4,2,1.19,-0.42
"5629",16031,2,-7,0.6,1.24
"5630",16032,4,4,-0.57,-1.54
"5631",16033,2,2,0.6,1.82
"5632",16034,-8,-8,-0.6,1.24
"5633",16035,2,1,-0.57,-8
"5634",16036,4,3,-8,1.24
"5635",16037,-8,-8,0.6,1.24
"5636",16038,-8,-8,-8,-0.96
"5637",16039,3,3,-0.57,0.7
"5638",16040,2,2,0.6,1.82
"5639",16041,2,3,-1.73,0.16
"5640",16042,-8,-8,0.6,-8
"5641",16043,-8,-8,-0.57,-0.42
"5642",16044,-8,-8,-8,-1.54
"5643",16045,1,1,0.03,-9
"5644",16046,2,1,0.6,-0.42
"5645",16047,2,2,0,0.12
"5646",16048,3,4,0.6,0.7
"5647",16049,-8,-8,0.03,-8
"5648",16050,1,-7,0.03,1.28
"5649",16051,-8,-8,-8,0.7
"5650",16052,-8,-8,0.6,0.7
"5651",16053,2,4,0.6,-8
"5652",16054,-8,-8,-1.73,-1.54
"5653",16055,-8,-8,-0.57,0.16
"5654",16056,-8,-8,-1.73,0.7
"5655",16057,4,2,0.6,0.7
"5656",16058,2,2,-1.73,-0.96
"5657",16059,5,4,-0.57,-1.54
"5658",16060,3,-7,0.6,0.7
"5659",16062,4,7,1.76,1.82
"5660",16063,4,3,-9,0.7
"5661",16064,4,2,0.6,0.7
"5662",16065,-8,-8,0.6,0.7
"5663",16066,2,-7,0.6,-8
"5664",16067,-8,-8,-1.73,-8
"5665",16068,2,2,0.6,1.24
"5666",16069,2,-7,0.6,0.7
"5667",16070,4,-7,0.63,-0.96
"5668",16071,2,2,-1.73,-0.42
"5669",16072,5,7,-0.53,-8
"5670",16073,1,2,-1.73,0.7
"5671",16074,2,3,0,0.16
"5672",16075,2,2,0.6,1.82
"5673",16076,4,2,0.6,0.7
"5674",16078,2,2,-8,0.12
"5675",16079,-8,-8,-1.13,-1.54
"5676",16080,4,4,0.6,0.12
"5677",16081,2,2,1.19,1.28
"5678",16082,-8,-8,0.6,1.82
"5679",16083,5,5,0.6,1.28
"5680",16084,3,4,0,0.7
"5681",16085,-8,-8,-8,-0.42
"5682",16086,-8,-8,-1.73,-1.54
"5683",16087,-8,-8,-8,1.24
"5684",16088,7,-7,-1.73,-8
"5685",16089,2,2,-8,0.16
"5686",16090,7,5,0.6,0.7
"5687",16091,-8,-8,-8,-8
"5688",16092,2,2,-0.57,-1.54
"5689",16093,2,-7,-1.13,-1.54
"5690",16094,3,-7,0.6,1.24
"5691",16095,2,2,-1.73,0.7
"5692",16096,-8,-8,0.6,-1.54
"5693",16097,4,-7,0.56,0.75
"5694",16098,7,7,0.03,0.16
"5695",16099,4,4,0.03,1.82
"5696",16100,2,2,-1.13,0.16
"5697",16101,1,-7,1.76,-0.42
"5698",16102,-8,-8,0.03,-0.96
"5699",16103,2,2,1.76,1.82
"5700",16104,4,-7,0.6,-8
"5701",16105,4,3,0.6,-0.37
"5702",16106,-8,-8,-1.73,-1.54
"5703",16107,2,2,0.6,0.7
"5704",16108,4,-7,0.6,0.7
"5705",16109,-8,-8,-1.73,-1.54
"5706",16110,2,-7,0.6,-0.42
"5707",16111,3,4,-0.57,0.7
"5708",16112,2,3,1.76,-0.42
"5709",16113,2,2,-1.13,-0.42
"5710",16114,3,-7,0,-1.54
"5711",16115,-8,-8,1.76,1.24
"5712",16116,-8,-8,-8,-0.42
"5713",16117,4,3,-8,1.82
"5714",16118,1,1,0.6,-8
"5715",16120,5,4,0.6,-1.54
"5716",16121,-8,-8,-8,0.7
"5717",16122,4,4,-1.73,0.12
"5718",16123,3,-7,-1.13,-8
"5719",16124,4,-7,1.16,-1.54
"5720",16126,-8,-8,1.76,0.16
"5721",16127,-8,-8,-8,0.16
"5722",16129,4,2,-0.57,-0.42
"5723",16130,5,4,-1.73,-1.54
"5724",16131,-8,-8,-8,0.21
"5725",16133,3,-7,0.6,0.7
"5726",16134,2,-7,0,1.24
"5727",16135,4,5,0.6,0.7
"5728",16136,-8,-8,-0.57,0.16
"5729",16137,4,3,1.76,1.82
"5730",16138,-8,-8,-1.13,-1.54
"5731",16139,5,5,0.6,-0.42
"5732",16140,5,-7,1.19,-0.42
"5733",16143,2,-7,0.6,0.16
"5734",16144,4,4,0.6,0.7
"5735",16145,2,1,-0.57,-1.54
"5736",16146,1,1,0.6,0.12
"5737",16147,-8,-8,1.16,0.7
"5738",16148,3,-7,0.6,0.16
"5739",16149,2,2,-0.6,0.16
"5740",16150,4,5,-0.57,-0.42
"5741",16152,-8,-8,-1.73,-8
"5742",16153,1,-7,-1.73,-8
"5743",16154,5,4,1.16,1.82
"5744",16155,-8,-8,0.6,-1.54
"5745",16156,-8,-8,-8,-9
"5746",16157,3,-7,0.6,0.7
"5747",16158,-8,-8,-0.57,-1.54
"5748",16159,-8,-8,0,-8
"5749",16160,3,4,-1.73,-1
"5750",16161,4,4,0.6,-0.42
"5751",16162,-8,-8,-8,-0.96
"5752",16163,4,7,1.76,1.28
"5753",16164,2,-7,0.6,-1.54
"5754",16166,-8,-8,-0.57,-1.54
"5755",16167,-8,-8,0,0.7
"5756",16168,3,-7,-0.57,-0.42
"5757",16169,-8,-8,-8,0.7
"5758",16170,3,2,1.76,0.7
"5759",16171,-8,-8,0,-8
"5760",16172,-8,-8,-0.57,-8
"5761",16173,2,4,1.19,0.7
"5762",16174,2,-7,-0.57,-0.42
"5763",16176,-8,-8,0.6,0.7
"5764",16177,4,2,-0.57,-0.42
"5765",16178,-8,-8,0.03,0.7
"5766",16179,1,-7,1.16,1.24
"5767",16180,5,2,-1.13,-0.96
"5768",16181,5,3,0.6,0.16
"5769",16182,3,1,-0.57,0.7
"5770",16183,2,3,0.6,0.16
"5771",16184,2,2,0.06,1.82
"5772",16185,7,2,-0.57,0.16
"5773",16186,4,2,-8,0.7
"5774",16187,-8,-8,-1.73,-0.42
"5775",16188,4,5,0.6,0.7
"5776",16189,4,2,0.6,1.24
"5777",16190,-8,-8,0.6,-8
"5778",16191,2,7,-0.57,-0.42
"5779",16192,5,4,0.6,0.12
"5780",16193,2,-7,1.76,1.28
"5781",16194,2,-7,0,1.82
"5782",16195,-8,-8,-9,-8
"5783",16196,-8,-8,0.6,0.7
"5784",16198,-8,-8,-8,-1.54
"5785",16199,4,5,0.6,0.7
"5786",16200,-8,-8,1.76,-9
"5787",16201,2,2,0.6,-1.54
"5788",16202,4,3,-0.57,0.7
"5789",16204,5,5,0.6,0.16
"5790",16205,2,2,-1.13,-0.96
"5791",16206,-8,-8,0.6,0.7
"5792",16207,-8,-8,0.6,0.7
"5793",16208,3,4,-1.73,-0.42
"5794",16209,4,2,0.03,-0.42
"5795",16210,2,3,-1.73,-0.42
"5796",16213,3,3,0,-8
"5797",16214,5,5,-9,1.82
"5798",16215,-8,-8,-0.57,-1.54
"5799",16216,3,2,1.76,1.82
"5800",16218,2,2,0.6,0.7
"5801",16220,2,3,1.76,1.82
"5802",16221,2,4,-0.57,-1.54
"5803",16222,3,1,1.19,0.12
"5804",16223,5,4,-0.57,-0.42
"5805",16224,2,2,0.6,-8
"5806",16225,2,2,0.03,-0.42
"5807",16226,2,4,-0.57,-0.42
"5808",16227,4,5,0.6,1.82
"5809",16228,5,4,1.19,-0.42
"5810",16229,7,7,1.19,-0.42
"5811",16230,4,2,0.6,0.7
"5812",16231,4,-7,0.6,0.7
"5813",16232,3,-7,-1.16,-1.54
"5814",16233,-8,-8,0.6,-0.96
"5815",16234,4,-7,-0.57,0.16
"5816",16235,-8,-8,0,0.7
"5817",16236,3,7,0.03,-9
"5818",16237,2,1,-1.13,-0.42
"5819",16238,4,2,-0.57,0.16
"5820",16239,4,3,-0.57,-0.96
"5821",16240,-8,-8,-8,-0.42
"5822",16241,7,7,0.6,1.24
"5823",16242,2,2,0,-1.54
"5824",16243,2,2,0.6,1.82
"5825",16244,3,5,1.76,1.82
"5826",16245,2,4,0.6,0.7
"5827",16246,2,2,0.03,0.16
"5828",16247,-8,-8,-1.73,-1.54
"5829",16248,2,2,-1.13,-8
"5830",16249,4,4,-1.13,-1.54
"5831",16250,2,1,-1.73,0.16
"5832",16251,2,2,-0.57,-1.54
"5833",16252,4,2,-1.13,-8
"5834",16253,2,2,-0.57,-0.42
"5835",16255,1,1,0.03,-0.96
"5836",16256,1,2,-0.57,-0.42
"5837",16257,4,4,0.6,0.7
"5838",16259,3,-7,0.63,-0.37
"5839",16261,2,2,0.6,1.82
"5840",16263,-8,-8,0.03,-0.42
"5841",16264,2,2,-0.57,-0.42
"5842",16265,2,2,0,-1.54
"5843",16267,4,2,0.03,-1.54
"5844",16268,2,2,-8,1.24
"5845",16269,-8,-8,-1.73,-1.54
"5846",16270,4,-7,1.19,-1.54
"5847",16271,-8,-8,-1.13,-0.96
"5848",16272,-8,-8,-1.73,-0.42
"5849",16273,1,2,1.76,1.28
"5850",16274,-8,-8,-8,0.7
"5851",16275,2,1,0.6,1.82
"5852",16276,-8,-8,-1.73,-8
"5853",16277,-8,-8,-1.13,-0.46
"5854",16278,2,4,0.6,1.82
"5855",16279,2,2,-0.57,-0.42
"5856",16280,-8,-8,-0.53,-8
"5857",16281,5,4,1.76,1.82
"5858",16282,-8,-8,0.6,0.7
"5859",16283,2,-7,0,-0.42
"5860",16284,4,4,-1.13,1.82
"5861",16285,3,-7,0.56,0.12
"5862",16286,2,2,-0.57,-8
"5863",16287,-8,-8,-9,0.7
"5864",16288,-8,-8,-8,0.7
"5865",16289,2,2,0.63,0.7
"5866",16290,2,2,-0.57,0.7
"5867",16291,3,7,-1.73,1.28
"5868",16292,2,3,-0.57,-1.54
"5869",16293,2,2,0.6,-0.42
"5870",16294,2,2,-0.57,-1.54
"5871",16295,3,4,-0.57,-0.42
"5872",16296,2,2,0,1.82
"5873",16297,4,4,0.03,-0.96
"5874",16298,1,2,0.6,-9
"5875",16299,5,2,1.76,1.82
"5876",16300,-8,-8,-8,-0.42
"5877",16301,2,2,0.06,-0.46
"5878",16302,2,-7,-0.57,-0.42
"5879",16303,-8,-8,-1.73,-8
"5880",16304,4,4,0,1.82
"5881",16305,-8,-8,-8,0.12
"5882",16306,1,1,-1.73,-0.42
"5883",16308,3,3,0.6,1.28
"5884",16309,4,-7,0.03,-1.54
"5885",16310,4,4,0.6,-0.42
"5886",16311,4,4,0.6,0.12
"5887",16312,-8,-8,0.03,0.16
"5888",16313,5,3,-1.16,0.7
"5889",16314,3,-7,0.6,1.82
"5890",16315,3,3,0,-0.96
"5891",16316,-8,-8,0.6,0.16
"5892",16317,7,4,1.19,1.24
"5893",16318,4,4,-1.73,-9
"5894",16319,2,1,0.6,-0.42
"5895",16320,-8,-8,0.6,-0.42
"5896",16321,3,2,1.16,1.82
"5897",16322,5,4,0.6,0.75
"5898",16323,4,3,-1.73,-8
"5899",16324,2,2,-1.73,1.24
"5900",16325,-8,-8,0.6,0.12
"5901",16326,2,2,-0.57,-1.54
"5902",16328,-8,-8,0.6,0.7
"5903",16329,-8,-8,-1.73,-1.54
"5904",16330,3,4,-1.73,-0.96
"5905",16331,3,2,-1.16,-8
"5906",16332,2,1,1.76,0.7
"5907",16333,-8,-8,-0.57,1.24
"5908",16334,-8,-8,0.6,-8
"5909",16335,3,2,0.6,-1.54
"5910",16336,2,-7,0.03,0.16
"5911",16337,3,2,-0.57,-1.54
"5912",16338,3,3,0.6,0.16
"5913",16339,2,-7,-1.73,-0.42
"5914",16340,2,2,-0.57,-8
"5915",16341,4,3,1.76,0.12
"5916",16342,-8,-8,1.76,-8
"5917",16343,1,2,0,-8
"5918",16344,4,5,0.6,0.7
"5919",16345,2,1,-1.13,-0.42
"5920",16346,-8,-8,-1.13,-0.96
"5921",16347,-8,-8,0.03,0.7
"5922",16349,-8,-8,-8,-1.54
"5923",16350,4,3,-0.57,-0.42
"5924",16351,-8,-8,0.6,-0.42
"5925",16352,3,2,-0.57,-8
"5926",16353,-8,-8,-0.57,-8
"5927",16354,2,1,0.6,0.7
"5928",16355,3,-7,-0.57,-0.42
"5929",16356,4,-7,0.03,-1.54
"5930",16357,-8,-8,-8,0.12
"5931",16358,2,-7,-8,0.12
"5932",16359,4,7,-0.57,-0.42
"5933",16360,2,2,0,-1.54
"5934",16361,2,-7,-1.73,-0.42
"5935",16362,7,3,0.6,1.82
"5936",16363,2,2,0.6,-9
"5937",16364,-8,-8,-1.73,-8
"5938",16365,4,7,-0.57,0.7
"5939",16366,-8,-8,1.19,0.7
"5940",16367,2,2,-1.13,-8
"5941",16369,2,2,-1.73,-1.54
"5942",16370,3,2,0.6,0.7
"5943",16371,-8,-8,-9,0.16
"5944",16372,5,-7,0.03,0.16
"5945",16374,2,2,-0.57,-1.54
"5946",16375,1,1,1.76,1.82
"5947",16376,2,2,1.76,0.7
"5948",16377,4,4,0.6,0.7
"5949",16378,-8,-8,-8,-1.54
"5950",16379,7,7,1.19,-0.37
"5951",16380,-8,-8,0.6,0.7
"5952",16381,7,7,0.6,0.16
"5953",16383,-8,-8,-1.73,-0.42
"5954",16384,3,4,1.76,1.82
"5955",16385,2,3,0.03,-0.42
"5956",16386,4,4,0.6,0.12
"5957",16387,1,1,-0.57,-0.42
"5958",16388,-8,-8,-8,1.82
"5959",16389,2,2,-1.13,-0.42
"5960",16390,2,2,0.6,1.24
"5961",16391,-8,-8,0.6,-0.42
"5962",16392,-8,-8,0.56,-1.54
"5963",16393,2,-7,-0.57,1.82
"5964",16394,-8,-8,-1.16,0.12
"5965",16395,1,2,0.03,0.7
"5966",16396,2,5,-1.16,-1.54
"5967",16397,-8,-8,-0.57,-1.54
"5968",16398,-8,-8,-0.57,-8
"5969",16399,5,4,0.6,0.7
"5970",16400,4,2,-0.57,0.7
"5971",16401,3,-7,0.6,0.7
"5972",16402,4,-7,0,1.24
"5973",16403,-8,-8,-8,0.7
"5974",16404,2,2,0.03,-8
"5975",16405,2,4,-1.73,-0.42
"5976",16406,3,2,0.6,1.28
"5977",16407,-8,-8,0.6,-0.42
"5978",16408,2,-7,0.6,0.7
"5979",16409,2,2,0.6,-8
"5980",16410,5,5,-9,1.24
"5981",16411,-8,-8,1.19,-8
"5982",16412,4,4,-1.73,-1.54
"5983",16413,7,7,1.19,-8
"5984",16414,2,2,-1.13,-0.96
"5985",16415,-8,-8,-0.57,-0.42
